VDR Name,Account,Date,Memo,Document Number/ID,Transaction,Type,Total Amount (Transaction Currency)
VDR-0106 Orion Labs,
,Accrued Purchases,4/30/2021,042221Cyto acc. to tony email,IR-1460,Item Receipt #IR-1460,ItemRcpt,-427.8,
,Accrued Purchases,4/28/2021,PO 042221CYTO - received from RD on 05/09/2021,93017456,Bill #93017456,VendBill,-532.88,
,Accrued Purchases,5/1/2021,042221APFlow,IR-1484,Item Receipt #IR-1484,ItemRcpt,-53.99,
,Accrued Purchases,4/25/2021,042221APFlow acc. to adem email,IR-1456,Item Receipt #IR-1456,ItemRcpt,-235.98,
,Accrued Purchases,4/30/2021,031721Flow acc. to adem email,IR-1457,Item Receipt #IR-1457,ItemRcpt,-707.94,
,Accrued Purchases,5/31/2021,052121APFlow acc. to Adem email,IR-1542,Item Receipt #IR-1542,ItemRcpt,-803.6,
,Accrued Purchases,5/21/2021,PO 05212150CYTO - received form RD on 05/30/2021,94037990,Bill #94037990,VendBill,-1727.17,
,Accrued Purchases,5/21/2021,PO 052121APFLOW - received from RD on 05/30/2021,94026917,Bill #94026917,VendBill,-886.15,
,Accrued Purchases,5/30/2021,051821Cyto,IR-1528,Item Receipt #IR-1528,ItemRcpt,-344.7,
,Accrued Purchases,5/31/2021,031721Flow acc. to adem email,IR-1552,Item Receipt #IR-1552,ItemRcpt,-555.3,
,Accrued Purchases,5/21/2021,PO 051821CYTO - received from RD on 05/30/2021,93890930,Bill #93890930,VendBill,-394.81,
,Accrued Purchases,5/31/2021,052121Cyto acc. to Tony email,IR-1533,Item Receipt #IR-1533,ItemRcpt,-1619,
,Accrued Purchases,6/30/2021,062821AP,IR-1669,Item Receipt #IR-1669,ItemRcpt,-107.98,
,Accrued Purchases,6/29/2021,060821Cyto,IR-1634,Item Receipt #IR-1634,ItemRcpt,-574.5,
,Accrued Purchases,6/22/2021,PO 060821CYTO - received from RD on 07/04/2021,94694159,Bill #94694159,VendBill,-654.05,
,Accrued Purchases,6/29/2021,062821Cyto,IR-1664,Item Receipt #IR-1664,ItemRcpt,-195.38,
,Accrued Purchases,7/28/2021,PO 072821CYTO - received from RD on 08/08/2021,96687907,Bill #96687907,VendBill,-815.1,
,Accrued Purchases,7/8/2021,PO 070821FLOWLAB - received from RD on 07/15/2021,95898620,Bill #95898620,VendBill,-1134.91,
,Accrued Purchases,7/29/2021,072821Cyto acc. to Tony email,IR-1716,Item Receipt #IR-1716,ItemRcpt,-763.6,
,Accrued Purchases,7/22/2021,PO 060821CYTO - received from RD on 08/04/2021,95493874,Bill #95493874,VendBill,-58.1,
,Accrued Purchases,7/1/2021,PO 060821CYTO - received from RD on 07/12/2021,95493873,Bill #95493873,VendBill,-209.24,
,Accrued Purchases,7/1/2021,PO 061811AP - received from RD on 07/12/2021,95494277,Bill #95494277,VendBill,-138.82,
,Accrued Purchases,8/27/2021,082521AP (inventory list),IR-1802,Item Receipt #IR-1802,ItemRcpt,-211.69,
,Accrued Purchases,8/10/2021,080321Flow,IR-1832,Item Receipt #IR-1832,ItemRcpt,-1302.44,
,Accrued Purchases,7/31/2021,070821Flow acc. to email from Mehriban,IR-1725,Item Receipt #IR-1725,ItemRcpt,-916.2,
,Accrued Purchases,8/18/2021,060821Cyto (email),IR-1757,Item Receipt #IR-1757,ItemRcpt,-54.49,
,Accrued Purchases,8/27/2021,PO 082521AP - received from RD on 09/05/2021,97923682,Bill #97923682,VendBill,-143.93,
,Accrued Purchases,8/25/2021,PO 082521CYTO - Received from RD on 09/05/2021,97923792,Bill #97923792,VendBill,-1727.17,
,Accrued Purchases,8/31/2021,082521Cyto,IR-1834,Item Receipt #IR-1834,ItemRcpt,-1619,
,Accrued Purchases,9/17/2021,PO 082521AP - received from RD on 09/26/2021,98916870,Bill #98916870,VendBill,-122.11,
,Accrued Purchases,9/15/2021,PO 091521FLOW - received from RD on 09/26/2021,98781672,Bill #98781672,VendBill,-504.14,
,Accrued Purchases,9/27/2021,PO 080321FLOW - received from Vendor on 09/28/2021 - correct date 08/06/2021,97113681,Bill #97113681,VendBill,-1388.73,
,Accrued Purchases,9/23/2021,082521AP,IR-1857,Item Receipt #IR-1857,ItemRcpt,-121.2,
,Accrued Purchases,9/27/2021,PO 080321FLOW - received from Vendor on 09/28/2021 - correct date 08/03/2021,96938381,Bill #96938381,VendBill,-252.52,
,Accrued Purchases,10/1/2021,PO 092921CYTO - received from RD on 10/12/2021,99413498,Bill #99413498,VendBill,-615.61,
,Accrued Purchases,10/1/2021,PO 092921CYTO - received from RD on 10/12/2021,99413497,Bill #99413497,VendBill,-2183.31,
,Accrued Purchases,9/22/2021,PO 092221FLOW - received from RD on 10/03/2021,99089070,Bill #99089070,VendBill,-504.14,
,Accrued Purchases,9/30/2021,092221Flow,IR-1908,Item Receipt #IR-1908,ItemRcpt,-471.96,
,Accrued Purchases,9/30/2021,092921CYTO,IR-1915,Item Receipt #IR-1915,ItemRcpt,-2621.3,
,Accrued Purchases,11/19/2021,PO 111721CYTO - received from RD on 12/05/2021,13010959,Bill #13010959,VendBill,-615.61,
,Accrued Purchases,12/7/2021,11/19/21AP (packing slip),IR-2076,Item Receipt #IR-2076,ItemRcpt,-188.49,
,Accrued Purchases,12/3/2021,PO 111721APFLOWLAB - received from RD on 12/16/2021,13587165,Bill #13587165,VendBill,-323.2,
,Accrued Purchases,12/3/2021,PO 111921AP - received from Vendor On 12/16/2021,13602893,Bill #13602893,VendBill,-189.4,
,Accrued Purchases,11/24/2021,PO 111921AP - received from RD on 12/05/2021,13125098,Bill #13125098,VendBill,-298.53,
,Accrued Purchases,11/17/2021,PO 111721CYTO - received from RD on 12/05/2021,13010958,Bill #13010958,VendBill,-4137.64,
,Accrued Purchases,11/24/2021,PO 111721APFLOWLAB - received from RD on 12/05/2021,13273395,Bill #13273395,VendBill,-48.5,
,Accrued Purchases,11/22/2021,PO 111721APFLOWLAB - received from RD on 12/05/2021,13011473,Bill #13011473,VendBill,-136.44,
,Accrued Purchases,11/17/2021,PO 111721APFLOWLAB - received from RD on 12/05/2021,13011472,Bill #13011472,VendBill,-504.14,
,Accrued Purchases,11/22/2021,111721APFlowLab (packing slip),IR-2019,Item Receipt #IR-2019,ItemRcpt,-114.9,
,Accrued Purchases,11/1/2021,082521AP,IR-1980,Item Receipt #IR-1980,ItemRcpt,-134.99,
,Accrued Purchases,11/30/2021,111721Cyto,IR-2055,Item Receipt #IR-2055,ItemRcpt,-4454.65,
,Accrued Purchases,1/11/2022,PO 011022FLOW - HIS-88965837 - received from RD on 1/23/2022 -,15464602,Bill #15464602,VendBill,-718.86,
,Accrued Purchases,12/31/2021,null,IR-2079,Item Receipt #IR-2079,ItemRcpt,-471.96,
,Accrued Purchases,1/21/2022,PO 123121CYTO - received from RD on 2/1/2022,16032522,Bill #16032522,VendBill,-1813.69,
,Accrued Purchases,1/5/2022,PO 010522-FLOW - received from RD on 1/16/2021,15259700,Bill #15259700,VendBill,-502.95,
,Accrued Purchases,12/31/2021,PO111721APFLOWLAB,IR-2094,Item Receipt #IR-2094,ItemRcpt,-487.2,
,Accrued Purchases,1/27/2022,PO 111921AP - received from RD on 02/09/2022,16257748,Bill #16257748,VendBill,-242.97,
,Accrued Purchases,1/24/2022,PO HSI-88965837 - received from RD on 02/09/2022,16035099,Bill #16035099,VendBill,-735.86,
,Accrued Purchases,1/24/2022,PO HSI-88965837 - received from RD on 02/09/2022,16051227,Bill #16051227,VendBill,-1271.03,
,Accrued Purchases,1/21/2022,null,IR-2153,Item Receipt #IR-2153,ItemRcpt,-56.7,
,Accrued Purchases,1/21/2022,null,IR-2152,Item Receipt #IR-2152,ItemRcpt,-623.7,
,Accrued Purchases,1/27/2022,PO 012122FLOW - received from RD on 02/09/2022,16264497,Bill #16264497,VendBill,-1483.11,
,Accrued Purchases,1/27/2022,PO 012122AP - received from RD on 02/09/2022,16014793,Bill #16014793,VendBill,-300.34,
,Accrued Purchases,1/31/2022,null,IR-2158,Item Receipt #IR-2158,ItemRcpt,-1192.06,
,Accrued Purchases,2/1/2022,PO 012122AP - received from RD on 02/14/2022,16438749,Bill #16438749,VendBill,-266.97,
,Accrued Purchases,1/24/2022,null,IR-2157,Item Receipt #IR-2157,ItemRcpt,-690.14,
,Accrued Purchases,1/31/2022,null,IR-2169,Item Receipt #IR-2169,ItemRcpt,-468.47,
,Accrued Purchases,1/26/2022,PO 012122AP - received from RD on 02/09/2022,16208021,Bill #16208021,VendBill,-177.98,
,Accrued Purchases,1/9/2022,null,IR-2161,Item Receipt #IR-2161,ItemRcpt,-2552.75,
,Accrued Purchases,2/11/2022,PO 021122FLOW - received from RD on 02/22/2022,16930219,Bill #16930219,VendBill,-538.58,
,Accrued Purchases,4/4/2022,PO 040422Flow - received from RD on 04/19/2022,19015623,Bill #19015623,VendBill,-270.2,
,Accrued Purchases,4/4/2022,PO HSI-89795534 - received from RD on 04/19/2022,19013096,Bill #19013096,VendBill,-1728.07,
,Accrued Purchases,4/6/2022,PO HSI-89795534 - received from RD on 04/19/2022,19013097,Bill #19013097,VendBill,-717.85,
,Accrued Purchases,4/18/2022,PO 030822AP - received from RD on 05/04/2022,19563995,Bill #19563995,VendBill,-177.98,
,Accrued Purchases,6/30/2022,null,IR-2678,Item Receipt #IR-2678,ItemRcpt,-139.99,
,Accrued Purchases,6/28/2022,PO Cyto-0336 correct Date 06/15/2022,21880368,Bill #21880368,VendBill,-731.29,
,Accrued Purchases,6/30/2022,null,IR-2730,Item Receipt #IR-2730,ItemRcpt,-1701,
,Accrued Purchases,6/14/2022,PO-Mol-0640,21754112,Bill #21754112,VendBill,-130.48,
,Accrued Purchases,7/14/2022,PO-Flow-0318 correct Date 06/24/2022,21507508,Bill #21507508,VendBill,-280.85,
,Accrued Purchases,6/13/2022,PO-FLOW-0318,21749759,Bill #21749759,VendBill,-536.77,
,Accrued Purchases,4/30/2022,PO 040422FLOW - received according to invoice 19015184,IR-2495,Item Receipt #IR-2495,ItemRcpt,-134.11,
,Accrued Purchases,7/17/2022,PO-CYTO-0336,22395437,Bill #22395437,VendBill,-86.98,
,Accrued Purchases,6/30/2022,null,IR-2689,Item Receipt #IR-2689,ItemRcpt,-503.42,
,Accrued Purchases,4/6/2022,PO 040422Flow - received from RD on 04/19/2022,19015184,Bill #19015184,VendBill,-157.76,
,Accrued Purchases,6/7/2022,PO 90307260-HIST& PO-Mol-0640- received from RD on 06/7/2022 - correct date 05/26/2022,21124427,Bill #21124427,VendBill,-297.28,
,Accrued Purchases,5/26/2022,PO Cyto-0306- received from RD on 05/25/2022 correct Date 5/11/2022,20529531,Bill #20529531,VendBill,-3551.53,
,Accrued Purchases,5/26/2022,PO Flow-0304- received from RD on 05/25/2022 correct Date 5/13/2022,20638010,Bill #20638010,VendBill,-538.58,
,Accrued Purchases,6/30/2022,null,IR-2609,Item Receipt #IR-2609,ItemRcpt,-303.25,
,Accrued Purchases,6/30/2022,null,IR-2611,Item Receipt #IR-2611,ItemRcpt,-503.42,
,Accrued Purchases,6/30/2022,null,IR-2541,Item Receipt #IR-2541,ItemRcpt,-685.58,
,Accrued Purchases,6/7/2022,PO 90307260-HIST& PO-Mol-0640- received from RD on 06/7/2022 - correct date 05/25/2022,21147566,Bill #21147566,VendBill,-217.46,
Total - VDR-0067 Henry Schein ,,,,,,,-114156.62
VDR-0075 Invivoscribe Technologies,
,Accrued Purchases,4/14/2020,PO 041320MOL-Order NO SO094660,PSI34117,Bill #PSI34117,VendBill,-3529.48,
,Accrued Purchases,5/13/2020,PO NO 051220MOL - Order SO094854,PS134326,Bill #PS134326,VendBill,-7678.03,
,Accrued Purchases,4/30/2020,041320MOL,IR-0175,Item Receipt #IR-0175,ItemRcpt,-3410,
,Accrued Purchases,5/14/2020,051220MOL,IR-0144,Item Receipt #IR-0144,ItemRcpt,-7495,
,Accrued Purchases,7/21/2020,PO 072120MOL,PSI34799,Bill #PSI34799,VendBill,-1630.86,
,Accrued Purchases,7/22/2020,072120MOL,IR-0345,Item Receipt #IR-0345,ItemRcpt,-1510,
,Accrued Purchases,9/2/2020,082820MOL,IR-0476,Item Receipt #IR-0476,ItemRcpt,-5580,
,Accrued Purchases,8/19/2020,PO 081920MOL,PSI35041,Bill #PSI35041,VendBill,-8632.2,
,Accrued Purchases,8/20/2020,081920MOL,IR-0409,Item Receipt #IR-0409,ItemRcpt,-8445,
,Accrued Purchases,8/31/2020,PO 082820MOL,PSI35126,Bill #PSI35126,VendBill,-5700.86,
,Accrued Purchases,10/19/2020,PO 101520MOL,PSI35518,Bill #PSI35518,VendBill,-3530.86,
,Accrued Purchases,10/20/2020,101520MOL,IR-0709,Item Receipt #IR-0709,ItemRcpt,-3410,
,Accrued Purchases,11/17/2020,111320MOL,IR-0810,Item Receipt #IR-0810,ItemRcpt,-4880,
,Accrued Purchases,11/16/2020,PO 111320MOL,PSI35754,Bill #PSI35754,VendBill,-5000.66,
,Accrued Purchases,12/7/2020,PO 111320MOL,PSI35913,Bill #PSI35913,VendBill,-1826.45,
,Accrued Purchases,12/8/2020,111320MOL,IR-0924,Item Receipt #IR-0924,ItemRcpt,-1705,
,Accrued Purchases,12/28/2020,PO 122120MOL,PSI36054,Bill #PSI36054,VendBill,-1981.84,
,Accrued Purchases,12/31/2020,122120MOL,IR-1009,Item Receipt #IR-1009,ItemRcpt,-1860,
,Accrued Purchases,1/13/2021,PO 011321MOL,PSI36176,Bill #PSI36176,VendBill,-5647.82,
,Accrued Purchases,1/14/2021,011321MOL,IR-1114,Item Receipt #IR-1114,ItemRcpt,-5520,
,Accrued Purchases,3/1/2021,PO 021821MOL,PSI36501,Bill #PSI36501,VendBill,-4613.43,
,Accrued Purchases,3/22/2021,PO 032221MOL,PSI36746,Bill #PSI36746,VendBill,-9489.45,
,Accrued Purchases,2/28/2021,021821MOL as per Abdallah Mustafa email,IR-1280,Item Receipt #IR-1280,ItemRcpt,-4415,
,Accrued Purchases,3/31/2021,032221MOL acc. to raj email,IR-1366,Item Receipt #IR-1366,ItemRcpt,-5650,
,Accrued Purchases,4/28/2021,032221MOL,IR-1427,Item Receipt #IR-1427,ItemRcpt,-3640,
,Accrued Purchases,5/18/2021,051221MOL acc. to intake sheet,IR-1517,Item Receipt #IR-1517,ItemRcpt,-2010,
,Accrued Purchases,5/17/2021,PO 051221MOL - received from Vendor on 05/25/2021,PSI37228,Bill #PSI37228,VendBill,-2139.5,
,Accrued Purchases,6/30/2021,PO 061821MOL,PSI37530,Bill #PSI37530,VendBill,-6655.13,
,Accrued Purchases,7/1/2021,061821MOL,IR-1651,Item Receipt #IR-1651,ItemRcpt,-6524.37,
,Accrued Purchases,7/27/2021,PO 072721MOL,PSI37765,Bill #PSI37765,VendBill,-1050.97,
,Accrued Purchases,8/18/2021,072721MOL (email),IR-1767,Item Receipt #IR-1767,ItemRcpt,-920,
,Accrued Purchases,8/23/2021,072721MOL,IR-1779,Item Receipt #IR-1779,ItemRcpt,-1245,
,Accrued Purchases,8/9/2021,PO 080921MOL,PSI37851,Bill #PSI37851,VendBill,-4731.18,
,Accrued Purchases,8/9/2021,PO 072721MOL,PSI37852,Bill #PSI37852,VendBill,-1376.18,
,Accrued Purchases,8/11/2021,080921MOL,IR-1774,Item Receipt #IR-1774,ItemRcpt,-4600,
,Accrued Purchases,9/22/2021,PO MOL092221-IGHV,PSI38166,Bill #PSI38166,VendBill,-1801.18,
,Accrued Purchases,9/28/2021,PO 061821MOL - received for first time from vendor on 09/28/2021 - correct date 08/16/2021,PSI37889,Bill #PSI37889,VendBill,-1050.76,
,Accrued Purchases,9/30/2021,091721MOL,IR-1880,Item Receipt #IR-1880,ItemRcpt,-4665,
,Accrued Purchases,9/20/2021,PO 091721MOL,PSI38148,Bill #PSI38148,VendBill,-4796.18,
,Accrued Purchases,9/24/2021,MOL092221-IGHV,IR-1882,Item Receipt #IR-1882,ItemRcpt,-1670,
,Accrued Purchases,11/17/2021,PO 111521MOL,PSI38587,Bill #PSI38587,VendBill,-5058.91,
,Accrued Purchases,11/18/2021,111521MOL (packing slip),IR-2030,Item Receipt #IR-2030,ItemRcpt,-4925,
,Accrued Purchases,12/20/2021,PO 122021MOL,PSI38806,Bill #PSI38806,VendBill,-6468.28,
,Accrued Purchases,2/9/2022,PO MOL020822-IGHV,PSI39137,Bill #PSI39137,VendBill,-6051.39,
,Accrued Purchases,2/16/2022,PO 021622MOL,PSI39203,Bill #PSI39203,VendBill,-5828.09,
,Accrued Purchases,2/28/2022,null,IR-2235,Item Receipt #IR-2235,ItemRcpt,-5250,
,Accrued Purchases,2/28/2022,null,IR-2233,Item Receipt #IR-2233,ItemRcpt,-5910,
,Accrued Purchases,4/19/2022,PO MOL041922-IGHV,PSI39631,Bill #PSI39631,VendBill,-1960.13,
Total - VDR-0075 Invivoscribe Technologies ,,,,,,,-203469.19
VDR-0110 Phoenix Flow Systems,
,Accrued Purchases,4/8/2020,PO 033120-FLOW,18498,Bill #18498,VendBill,-100,
,Accrued Purchases,5/6/2020,PO 050420-FLOW,18550,Bill #18550,VendBill,-100,
,Accrued Purchases,5/7/2020,050420Flow,IR-0132,Item Receipt #IR-0132,ItemRcpt,-95,
,Accrued Purchases,4/9/2020,033120Flow,IR-0092,Item Receipt #IR-0092,ItemRcpt,-95,
,Accrued Purchases,6/17/2020,PO 061220FLOW,18601,Bill #18601,VendBill,-100,
,Accrued Purchases,6/18/2020,061220Flow,IR-0249,Item Receipt #IR-0249,ItemRcpt,-95,
,Accrued Purchases,7/28/2020,PO 072420FLOW,18674,Bill #18674,VendBill,-195,
,Accrued Purchases,7/28/2020,072420Flow,IR-0369,Item Receipt #IR-0369,ItemRcpt,-190,
,Accrued Purchases,8/28/2020,082420Flow,IR-0439,Item Receipt #IR-0439,ItemRcpt,-95,
,Accrued Purchases,8/25/2020,PO 082420FLOW,18723,Bill #18723,VendBill,-100,
,Accrued Purchases,9/29/2020,092520Flow,IR-0577,Item Receipt #IR-0577,ItemRcpt,-95,
,Accrued Purchases,9/28/2020,PO 092520-FLOW,18771,Bill #18771,VendBill,-100,
,Accrued Purchases,11/3/2020,103020Flow,IR-0799,Item Receipt #IR-0799,ItemRcpt,-95,
,Accrued Purchases,11/18/2020,PO 111820-FLOW,18863,Bill #18863,VendBill,-100,
,Accrued Purchases,11/2/2020,PO 103020-FLOW,18834,Bill #18834,VendBill,-100,
,Accrued Purchases,11/19/2020,111820FLOW,IR-0858,Item Receipt #IR-0858,ItemRcpt,-95,
,Accrued Purchases,1/27/2021,012221FLOW,IR-1086,Item Receipt #IR-1086,ItemRcpt,-100,
,Accrued Purchases,1/26/2021,PO 012221-FLOW,18972,Bill #18972,VendBill,-105,
,Accrued Purchases,2/23/2021,PO 022221FLOW,19022,Bill #19022,VendBill,-205,
,Accrued Purchases,2/28/2021,022221Flow,IR-1235,Item Receipt #IR-1235,ItemRcpt,-200,
,Accrued Purchases,4/21/2021,PO 042021FLOW,19113,Bill #19113,VendBill,-105,
,Accrued Purchases,4/22/2021,042021FLOW,IR-1420,Item Receipt #IR-1420,ItemRcpt,-100,
,Accrued Purchases,5/24/2021,PO 052121-FLOW,19155,Bill #19155,VendBill,-205,
,Accrued Purchases,6/7/2021,PO 060421-FLOW,19182,Bill #19182,VendBill,-248,
,Accrued Purchases,5/25/2021,052121-FLOW,IR-1550,Item Receipt #IR-1550,ItemRcpt,-200,
,Accrued Purchases,6/8/2021,060421-FLOW,IR-1599,Item Receipt #IR-1599,ItemRcpt,-243,
,Accrued Purchases,7/12/2021,PO 070821FLOW,19237,Bill #19237,VendBill,-105,
,Accrued Purchases,8/4/2021,PO 080321FLOW,19275,Bill #19275,VendBill,-105,
,Accrued Purchases,8/31/2021,080321-FLOW,IR-1809,Item Receipt #IR-1809,ItemRcpt,-100,
,Accrued Purchases,8/31/2021,070821-FLOW,IR-1808,Item Receipt #IR-1808,ItemRcpt,-100,
,Accrued Purchases,9/27/2021,PO 092221-FLOW,19356,Bill #19356,VendBill,-275,
,Accrued Purchases,9/20/2021,PO 091521 - FLOW,19344,Bill #19344,VendBill,-105,
,Accrued Purchases,10/13/2021,PO : 101221-FLOW,19390,Bill #19390,VendBill,-105,
,Accrued Purchases,9/21/2021,091521-FLOW,IR-1891,Item Receipt #IR-1891,ItemRcpt,-100,
,Accrued Purchases,9/28/2021,092221-FLOW,IR-1888,Item Receipt #IR-1888,ItemRcpt,-270,
,Accrued Purchases,11/19/2021,PO 111821-FLOW,19453,Bill #19453,VendBill,-205,
,Accrued Purchases,10/14/2021,101221-FLOW,IR-1951,Item Receipt #IR-1951,ItemRcpt,-100,
,Accrued Purchases,11/30/2021,111821-FLOW,IR-2063,Item Receipt #IR-2063,ItemRcpt,-200,
,Accrued Purchases,1/10/2022,PO 010522-FLOW,19548,Bill #19548,VendBill,-275,
,Accrued Purchases,2/28/2022,PO 02252022FLOW,19628,Bill #19628,VendBill,-205,
,Accrued Purchases,3/16/2022,PO 030822FLOW,19649,Bill #19649,VendBill,-105,
,Accrued Purchases,5/17/2022,PO-FLOW-303,19769,Bill #19769,VendBill,-105,
,Accrued Purchases,4/12/2022,PO 041122-MOL,19714,Bill #19714,VendBill,-375,
,Accrued Purchases,6/30/2022,null,IR-2706,Item Receipt #IR-2706,ItemRcpt,-270,
,Accrued Purchases,5/18/2022,null,IR-2511,Item Receipt #IR-2511,ItemRcpt,-100,
,Accrued Purchases,6/9/2022,PO-FLOW-0314,IR-2452,Item Receipt #IR-2452,ItemRcpt,-100,
,Accrued Purchases,6/8/2022,PO-FLOW-0314,19812,Bill #19812,VendBill,-105,
Total - VDR-0110 Phoenix Flow Systems ,,,,,,,-6871
VDR-0107 Oxford Gene Technology Inc.,
,Accrued Purchases,5/20/2020,PO 052020CYTO,30048,Bill #30048,VendBill,-2859.9,
,Accrued Purchases,5/21/2020,052020Cyto,IR-0157,Item Receipt #IR-0157,ItemRcpt,-2640,
,Accrued Purchases,9/28/2020,PO 092820CYTO,31212,Bill #31212,VendBill,-2859.9,
,Accrued Purchases,9/30/2020,092820Cyto,IR-0594,Item Receipt #IR-0594,ItemRcpt,-2640,
,Accrued Purchases,12/21/2020,PO 122120CYTO,31966,Bill #31966,VendBill,-766.85,
,Accrued Purchases,12/22/2020,122120CYTO,IR-0971,Item Receipt #IR-0971,ItemRcpt,-677,
,Accrued Purchases,4/5/2021,PO 040221CYTO,32850,Bill #32850,VendBill,-2943.07,
,Accrued Purchases,4/6/2021,040221Cyto,IR-1382,Item Receipt #IR-1382,ItemRcpt,-2718,
,Accrued Purchases,6/2/2021,060121CYTO,IR-1558,Item Receipt #IR-1558,ItemRcpt,-2826,
,Accrued Purchases,6/1/2021,PO 060121CYTO,33360,Bill #33360,VendBill,-3058.22,
,Accrued Purchases,10/25/2021,PO 102521CYTO,34687,Bill #34687,VendBill,-673.02,
,Accrued Purchases,10/26/2021,102521CYTO,IR-1925,Item Receipt #IR-1925,ItemRcpt,-589,
Total - VDR-0107 Oxford Gene Technology Inc. ,,,,,,,-25250.960000000003
VDR-0408 Zymo Research Corporation,
,Accrued Purchases,5/13/2020,Order 204907 For COVID19 - received by Mail on 05/15/2020,1008622,Bill #1008622,VendBill,-5301.04,
,Accrued Purchases,5/22/2020,PO 052220MOL,1009572,Bill #1009572,VendBill,-7565.32,
,Accrued Purchases,5/14/2020,051320MOL,IR-0139,Item Receipt #IR-0139,ItemRcpt,-5236,
,Accrued Purchases,5/27/2020,052220MOL,IR-0168,Item Receipt #IR-0168,ItemRcpt,-7480,
,Accrued Purchases,6/11/2020,060520MOL,IR-0218,Item Receipt #IR-0218,ItemRcpt,-7480,
,Accrued Purchases,6/5/2020,PO 060520MOL,1010453,Bill #1010453,VendBill,-7510.95,
,Accrued Purchases,6/24/2020,PO 062420MOL,1012583,Bill #1012583,VendBill,-7510.95,
,Accrued Purchases,6/30/2020,062420MOL... cyto received it,IR-0305,Item Receipt #IR-0305,ItemRcpt,-7480,
,Accrued Purchases,7/15/2020,071420MOL,IR-0318,Item Receipt #IR-0318,ItemRcpt,-11220,
,Accrued Purchases,7/14/2020,PO 071420MOL - IR-0318,1014401,Bill #1014401,VendBill,-11267.13,
,Accrued Purchases,8/12/2020,081120Covid 19,IR-0393,Item Receipt #IR-0393,ItemRcpt,-37400,
,Accrued Purchases,8/11/2020,PO 081120COVID19 - received from RD on 08/25/2020,1018168,Bill #1018168,VendBill,-37746.66,
,Accrued Purchases,8/4/2020,072920MOLCovid 19,IR-0385,Item Receipt #IR-0385,ItemRcpt,-7480,
,Accrued Purchases,8/11/2020,PO 080320COVID19 - received from RD on 08/25/2020,1018219,Bill #1018219,VendBill,-37746.66,
,Accrued Purchases,8/3/2020,PO 072920COVID19,1016073,Bill #1016073,VendBill,-7564.81,
,Accrued Purchases,8/12/2020,080320Covid 19,IR-0394,Item Receipt #IR-0394,ItemRcpt,-37400,
,Accrued Purchases,11/18/2020,PO 111120COVID19,1033565,Bill #1033565,VendBill,-11258.62,
,Accrued Purchases,12/17/2020,PO 121720MOLCV,1038704,Bill #1038704,VendBill,-19280,
,Accrued Purchases,11/19/2020,111820covid19,IR-0841,Item Receipt #IR-0841,ItemRcpt,-37400,
,Accrued Purchases,11/24/2020,111120ad,IR-0857,Item Receipt #IR-0857,ItemRcpt,-11220,
,Accrued Purchases,11/18/2020,IR-0841 - PO 111820COVID19 - received from Vendor on 12/07/2020,1034654,Bill #1034654,VendBill,-37746.34,
,Accrued Purchases,12/18/2020,121720MOLCV,IR-0957,Item Receipt #IR-0957,ItemRcpt,-19280,
,Accrued Purchases,1/21/2022,PO 012122ZYMOMOL,INV64452,Bill #INV64452,VendBill,-360.43,
,Accrued Purchases,1/31/2022,null,IR-2133,Item Receipt #IR-2133,ItemRcpt,-342,
,Accrued Purchases,6/30/2022,null,IR-2758,Item Receipt #IR-2758,ItemRcpt,-570,
,Accrued Purchases,3/31/2022,PO 120921ZYMOMOL - correct date 12/9/2021 - received from Vendor on 04/05/2022,INV59731,Bill #INV59731,VendBill,-619.61,
,Accrued Purchases,6/30/2022,null,IR-2749,Item Receipt #IR-2749,ItemRcpt,-1249,
Total - VDR-0408 Zymo Research Corporation ,,,,,,,-382715.51999999996
VDR-0020 Avantik Biogroup,
,Accrued Purchases,4/20/2020,IR-0112  - 042020AP - tracking 214780 - received from scanned on 04/29/2020,0000266133,Bill #0000266133,VendBill,-131.51,
,Accrued Purchases,4/23/2020,Invoice 0000266133 - 042020AP,IR-0112,Item Receipt #IR-0112,ItemRcpt,-109.39,
,Accrued Purchases,5/28/2020,052720AP,IR-0185,Item Receipt #IR-0185,ItemRcpt,-616.39,
,Accrued Purchases,6/30/2020,062620AP,IR-0287,Item Receipt #IR-0287,ItemRcpt,-218.78,
,Accrued Purchases,5/27/2020,PO 052720AP - IR-0185 - tracking NO 218103 - Received by Mail on 06/08/2020,269515,Bill #269515,VendBill,-672.1,
,Accrued Purchases,6/26/2020,IR-0287 - PO 062620AP - received from RD 07/05/2020,273103,Bill #273103,VendBill,-248.14,
,Accrued Purchases,7/21/2020,PO 072120AP - IR-0328,0000276071,Bill #0000276071,VendBill,-673.96,
,Accrued Purchases,7/22/2020,072120AP,IR-0328,Item Receipt #IR-0328,ItemRcpt,-604.33,
,Accrued Purchases,8/31/2020,082820AP,IR-0471,Item Receipt #IR-0471,ItemRcpt,-109.39,
,Accrued Purchases,8/28/2020,PO 082820AP - received by mail on 09/05/2020,0000280916,Bill #0000280916,VendBill,-131.51,
,Accrued Purchases,9/25/2020,PO 092520AP - received from RD on 10/01/2020,284258,Bill #284258,VendBill,-131.51,
,Accrued Purchases,10/19/2020,PO 101920AP - received from RD on 10/28/2020,287171,Bill #287171,VendBill,-905.36,
